created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-03T05:34:50-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:35:48-04:00,21.3764,42.3728,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:35:49-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:36:47-04:00,21.3764,42.3468,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:36:49-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:37:48-04:00,21.3897,42.3743,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:37:50-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:38:48-04:00,21.3764,42.4384,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:38:49-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:39:47-04:00,21.3764,42.4384,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:39:49-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:40:48-04:00,21.3897,42.4521,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:40:50-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:41:49-04:00,21.3897,42.4659,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:41:51-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:42:48-04:00,21.3764,42.4659,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:42:50-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:43:49-04:00,21.3764,42.5437,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:43:51-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:44:50-04:00,21.347,42.5147,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:44:52-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:45:49-04:00,21.347,42.5559,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:45:51-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:46:50-04:00,21.3603,42.5422,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:46:52-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:47:51-04:00,21.3603,42.5162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:47:52-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:48:50-04:00,21.347,42.5666,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:48:52-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:49:51-04:00,21.3603,42.5559,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:49:53-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:50:52-04:00,21.347,42.5559,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:50:54-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:51:51-04:00,21.3203,42.6169,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:51:54-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:52:52-04:00,21.3203,42.6032,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:52:54-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:53:53-04:00,21.2909,42.6658,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:53:55-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:54:52-04:00,21.3043,42.6795,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:54:54-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:55:53-04:00,21.2909,42.7451,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:55:55-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:56:54-04:00,21.2776,42.7298,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:56:56-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:57:54-04:00,21.2776,42.7161,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:57:55-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:58:54-04:00,21.2482,42.7939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:58:56-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:59:55-04:00,21.2776,42.8077,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T05:59:57-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:00:55-04:00,21.2776,42.7955,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:00:56-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:01:54-04:00,21.2776,42.7817,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:01:56-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:02:55-04:00,21.2642,42.7665,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:02:57-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:03:55-04:00,21.2482,42.7543,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:03:56-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:04:54-04:00,21.2642,42.7802,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:04:56-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:05:55-04:00,21.2215,42.8138,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:05:57-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:06:55-04:00,21.2776,42.8077,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:06:56-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:07:54-04:00,21.2482,42.8397,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:07:56-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:08:55-04:00,21.2482,42.8534,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:08:57-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:09:55-04:00,21.2642,42.8046,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:09:57-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:10:54-04:00,21.2642,42.8046,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:10:56-04:00,,,,-53,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:11:55-04:00,21.2482,42.7802,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:11:57-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:12:56-04:00,21.2642,42.7131,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:12:58-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:13:55-04:00,21.2776,42.7039,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:14:01-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:14:56-04:00,21.2909,42.7588,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:14:58-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:15:57-04:00,21.2776,42.7573,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:15:59-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:16:57-04:00,21.2909,42.7451,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:16:58-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:17:57-04:00,21.3043,42.6932,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:17:59-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:18:58-04:00,21.3203,42.7085,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:19:00-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:19:58-04:00,21.3043,42.707,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:20:00-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:20:57-04:00,21.3203,42.681,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:21:00-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:21:58-04:00,21.3336,42.7222,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:22:00-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:22:59-04:00,21.3336,42.7222,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:23:01-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:23:58-04:00,21.3336,42.7222,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:24:00-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:24:59-04:00,21.3043,42.7176,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:25:01-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:26:00-04:00,21.3336,42.7497,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:26:02-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:27:00-04:00,21.3203,42.7726,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:27:01-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:28:00-04:00,21.3203,42.8,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:28:02-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:29:01-04:00,21.3203,42.8,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:29:03-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:30:01-04:00,21.3336,42.8031,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:30:02-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:31:00-04:00,21.347,42.8046,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:31:02-04:00,,,,-35,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:32:01-04:00,21.3603,42.8046,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:32:03-04:00,,,,-38,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:33:01-04:00,21.3603,42.8168,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:33:02-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:34:00-04:00,21.3897,42.8214,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:34:02-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:35:01-04:00,21.3764,42.8077,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:35:03-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:36:01-04:00,21.3603,42.7771,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:36:03-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:37:00-04:00,21.3897,42.9191,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:37:02-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:38:01-04:00,21.4031,42.8122,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:38:03-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:39:01-04:00,21.4324,42.7222,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:39:02-04:00,,,,-36,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:40:00-04:00,21.4458,42.6566,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:40:02-04:00,,,,-37,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:41:01-04:00,21.4725,42.6078,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:41:06-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:42:01-04:00,21.5019,42.5193,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:42:02-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:43:00-04:00,21.5419,42.4186,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:43:02-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:44:01-04:00,21.5713,42.4094,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:44:03-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:45:02-04:00,21.598,42.4247,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:45:04-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:46:02-04:00,21.6274,42.5742,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:46:03-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:47:02-04:00,21.7849,42.3819,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:47:04-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:48:03-04:00,21.8677,42.0218,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:48:05-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:49:03-04:00,21.9665,41.7563,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:49:05-04:00,,,,-81,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:50:02-04:00,22.0066,41.6007,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:50:04-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:51:03-04:00,22.0359,41.4755,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:51:05-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:52:03-04:00,22.0359,41.384,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:52:04-04:00,,,,-79,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:53:02-04:00,22.0493,41.3977,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:53:05-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:54:03-04:00,22.1054,41.2329,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:54:05-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:55:04-04:00,22.092,41.2024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:55:06-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:56:03-04:00,22.1481,41.1841,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:56:05-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:57:04-04:00,22.1614,41.0788,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:57:06-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:58:05-04:00,22.1481,41.1063,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:58:07-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:59:04-04:00,22.1614,41.1597,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T06:59:06-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:00:05-04:00,22.1614,41.1597,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:00:07-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:01:06-04:00,22.1908,41.1368,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:01:08-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:02:06-04:00,22.2042,41.2696,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:02:07-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:03:06-04:00,22.2309,41.1688,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:03:08-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:04:07-04:00,22.2175,41.297,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:04:09-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:05:07-04:00,22.2175,41.6007,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:05:08-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:06:07-04:00,22.2309,41.5091,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:06:09-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:07:08-04:00,22.2309,41.4588,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:07:10-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:08:08-04:00,22.2602,41.6449,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:08:09-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:09:07-04:00,22.2602,41.4618,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:09:09-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:10:08-04:00,22.2602,41.6693,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:10:10-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:11:08-04:00,22.2763,41.503,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:11:09-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:12:07-04:00,22.2763,41.7136,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:12:09-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:13:08-04:00,22.319,41.7426,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:13:10-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:14:09-04:00,22.3323,41.4405,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:14:11-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:15:08-04:00,22.359,41.5625,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:15:10-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:16:09-04:00,22.3884,41.3565,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:16:11-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:17:10-04:00,22.359,41.3657,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:17:12-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:18:09-04:00,22.3751,41.3672,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:18:11-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:19:10-04:00,22.3751,41.5,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:19:12-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:20:11-04:00,22.3751,41.445,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:20:13-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:21:11-04:00,22.3884,41.3291,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:21:12-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:22:11-04:00,22.3884,41.2757,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:22:13-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:23:12-04:00,22.3751,41.3428,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:23:14-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:24:12-04:00,22.3751,41.2619,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:24:13-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:25:11-04:00,22.4018,41.2787,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:25:13-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:26:12-04:00,22.4311,41.2558,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:26:14-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:27:12-04:00,22.4151,41.3474,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:27:13-04:00,,,,-63,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:28:11-04:00,22.4311,41.3489,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:28:13-04:00,,,,-59,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:29:12-04:00,22.4311,41.413,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:29:14-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:30:12-04:00,22.4445,41.3214,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T07:30:13-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
